country_name,country,year,gdp
Oman,OMN,2004,24763589077.0
Other small states,OSS,2004,152000000000.0
Pakistan,PAK,2004,97977766198.0
Panama,PAN,2004,15013381700.0
Peru,PER,2004,66768703498.0
Philippines,PHL,2004,91371242495.0
Palau,PLW,2004,164886100.0
Papua New Guinea,PNG,2004,3927157867.0
Poland,POL,2004,255000000000.0
Pre-demographic dividend,PRE,2004,395000000000.0
Puerto Rico,PRI,2004,80322313000.0
"Korea, Dem. People?s Rep.",PRK,2004,
Portugal,PRT,2004,189000000000.0
Paraguay,PRY,2004,9624440836.0
West Bank and Gaza,PSE,2004,4329200000.0
Pacific island small states,PSS,2004,4796185849.0
Post-demographic dividend,PST,2004,33800000000000.0
French Polynesia,PYF,2004,
Qatar,QAT,2004,31734065934.0
Romania,ROU,2004,74972669057.0
Russian Federation,RUS,2004,591000000000.0
Rwanda,RWA,2004,2088961969.0
South Asia,SAS,2004,907000000000.0
Saudi Arabia,SAU,2004,259000000000.0
Sudan,SDN,2004,21457470203.0
Senegal,SEN,2004,10167441854.0
Singapore,SGP,2004,115000000000.0
Solomon Islands,SLB,2004,375111894.9
Sierra Leone,SLE,2004,1448536631.0
El Salvador,SLV,2004,13724810900.0
San Marino,SMR,2004,1877328036.0
Somalia,SOM,2004,
Serbia,SRB,2004,24861483281.0
Sub-Saharan Africa (excluding high income),SSA,2004,644000000000.0
South Sudan,SSD,2004,
Sub-Saharan Africa,SSF,2004,645000000000.0
Small states,SST,2004,200000000000.0
Sao Tome and Principe,STP,2004,114582285.8
Suriname,SUR,2004,1484092538.0
Slovak Republic,SVK,2004,57332015148.0
Slovenia,SVN,2004,34414784504.0
Sweden,SWE,2004,383000000000.0
Eswatini,SWZ,2004,2770082815.0
Sint Maarten (Dutch part),SXM,2004,
Seychelles,SYC,2004,839319927.3
Syrian Arab Republic,SYR,2004,25086930693.0
Turks and Caicos Islands,TCA,2004,485598810.0
Chad,TCD,2004,4414929220.0
East Asia & Pacific (IDA & IBRD countries),TEA,2004,2680000000000.0
Europe & Central Asia (IDA & IBRD countries),TEC,2004,1620000000000.0
Togo,TGO,2004,2255942249.0
Thailand,THA,2004,173000000000.0
Tajikistan,TJK,2004,2076182461.0
Turkmenistan,TKM,2004,6838351088.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,2220000000000.0
Timor-Leste,TLS,2004,1078373700.0
Middle East & North Africa (IDA & IBRD countries),TMN,2004,589000000000.0
Tonga,TON,2004,229358214.8
South Asia (IDA & IBRD),TSA,2004,907000000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2004,645000000000.0
Trinidad and Tobago,TTO,2004,13280275123.0
Tunisia,TUN,2004,31183139301.0
Turkey,TUR,2004,405000000000.0
Tuvalu,TUV,2004,21534931.61
Tanzania,TZA,2004,16675948415.0
Uganda,UGA,2004,7940362799.0
Ukraine,UKR,2004,64819702952.0
Upper middle income,UMC,2004,6240000000000.0
Uruguay,URY,2004,13686329890.0
United States,USA,2004,12200000000000.0
Uzbekistan,UZB,2004,12030023548.0
St. Vincent and the Grenadines,VCT,2004,521975111.1
"Venezuela, RB",VEN,2004,112000000000.0
British Virgin Islands,VGB,2004,
Virgin Islands (U.S.),VIR,2004,3799000000.0
Vietnam,VNM,2004,45427854693.0
Vanuatu,VUT,2004,364996869.1
World,WLD,2004,43800000000000.0
Samoa,WSM,2004,420320176.4
Kosovo,XKX,2004,3556757429.0
"Yemen, Rep.",YEM,2004,13872791659.0
South Africa,ZAF,2004,229000000000.0
Zambia,ZMB,2004,6221077675.0
Zimbabwe,ZWE,2004,5805598400.0
Aruba,ABW,2005,2330726257.0
Afghanistan,AFG,2005,6209140044.0
Angola,AGO,2005,36970918699.0
Albania,ALB,2005,8052075642.0
Andorra,AND,2005,3255789081.0
Arab World,ARB,2005,1190000000000.0
United Arab Emirates,ARE,2005,181000000000.0
Argentina,ARG,2005,199000000000.0
Armenia,ARM,2005,4900469950.0
American Samoa,ASM,2005,503000000.0
Antigua and Barbuda,ATG,2005,1022191296.0
Australia,AUS,2005,693000000000.0
Austria,AUT,2005,316000000000.0
Azerbaijan,AZE,2005,13245716099.0
Burundi,BDI,2005,1117113046.0
Belgium,BEL,2005,386000000000.0
Benin,BEN,2005,4803702821.0
Burkina Faso,BFA,2005,5462709498.0
Bangladesh,BGD,2005,69442943089.0
Bulgaria,BGR,2005,29636617750.0
Bahrain,BHR,2005,15968723404.0
"Bahamas, The",BHS,2005,9836200000.0
Bosnia and Herzegovina,BIH,2005,11222953519.0
Belarus,BLR,2005,30207567317.0
Belize,BLZ,2005,1114202700.0
Bermuda,BMU,2005,4868136000.0
Bolivia,BOL,2005,9549077869.0
Brazil,BRA,2005,892000000000.0
Barbados,BRB,2005,3897300000.0
Brunei Darussalam,BRN,2005,9531402848.0
Bhutan,BTN,2005,796938119.7
Botswana,BWA,2005,9931134941.0
Central African Republic,CAF,2005,1337362392.0
Canada,CAN,2005,1170000000000.0
Central Europe and the Baltics,CEB,2005,885000000000.0
Switzerland,CHE,2005,409000000000.0
Channel Islands,CHI,2005,8827272727.0
Chile,CHL,2005,123000000000.0
China,CHN,2005,2290000000000.0
Cote d'Ivoire,CIV,2005,17084928927.0
Cameroon,CMR,2005,17944084201.0
"Congo, Dem. Rep.",COD,2005,11964484668.0
"Congo, Rep.",COG,2005,6087003176.0
Colombia,COL,2005,145000000000.0
Comoros,COM,2005,653584808.7
Cabo Verde,CPV,2005,971977088.2
Costa Rica,CRI,2005,19948261084.0
Caribbean small states,CSS,2005,48878881371.0
Cuba,CUB,2005,42643836100.0
Curacao,CUW,2005,
Cayman Islands,CYM,2005,2315972639.0
Cyprus,CYP,2005,18433411267.0
Czech Republic,CZE,2005,136000000000.0
Germany,DEU,2005,2850000000000.0
Djibouti,DJI,2005,708633194.7
Dominica,DMA,2005,364255074.1
Denmark,DNK,2005,264000000000.0
Dominican Republic,DOM,2005,36119047252.0
Algeria,DZA,2005,103000000000.0
East Asia & Pacific (excluding high income),EAP,2005,3110000000000.0
Early-demographic dividend,EAR,2005,4770000000000.0
East Asia & Pacific,EAS,2005,10300000000000.0
Europe & Central Asia (excluding high income),ECA,2005,1680000000000.0
Europe & Central Asia,ECS,2005,16700000000000.0
Ecuador,ECU,2005,41507085000.0
"Egypt, Arab Rep.",EGY,2005,89685725230.0
Euro area,EMU,2005,10500000000000.0
Eritrea,ERI,2005,1098425901.0
Spain,ESP,2005,1150000000000.0
Estonia,EST,2005,14098326328.0
Ethiopia,ETH,2005,12401139454.0
European Union,EUU,2005,14400000000000.0
Fragile and conflict affected situations,FCS,2005,311000000000.0
Finland,FIN,2005,205000000000.0
Fiji,FJI,2005,3006725015.0
France,FRA,2005,2200000000000.0
Faroe Islands,FRO,2005,1727792693.0
"Micronesia, Fed. Sts.",FSM,2005,250281881.2
Gabon,GAB,2005,9578973591.0
United Kingdom,GBR,2005,2540000000000.0
Georgia,GEO,2005,6410823633.0
Ghana,GHA,2005,10731634117.0
Gibraltar,GIB,2005,
Guinea,GIN,2005,2937071767.0
"Gambia, The",GMB,2005,1027702254.0
Guinea-Bissau,GNB,2005,586795675.4
Equatorial Guinea,GNQ,2005,8217369093.0
Greece,GRC,2005,248000000000.0
Grenada,GRD,2005,695370296.3
Greenland,GRL,2005,1849805733.0
Guatemala,GTM,2005,27211377107.0
Guam,GUM,2005,4197000000.0
Guyana,GUY,2005,824880550.3
High income,HIC,2005,37600000000000.0
"Hong Kong SAR, China",HKG,2005,182000000000.0
Honduras,HND,2005,9672035709.0
Heavily indebted poor countries (HIPC),HPC,2005,249000000000.0
Croatia,HRV,2005,45386757883.0
Haiti,HTI,2005,4310358096.0
Hungary,HUN,2005,113000000000.0
IBRD only,IBD,2005,9590000000000.0
IDA & IBRD total,IBT,2005,10300000000000.0
IDA total,IDA,2005,756000000000.0
IDA blend,IDB,2005,367000000000.0
Indonesia,IDN,2005,286000000000.0
IDA only,IDX,2005,385000000000.0
Isle of Man,IMN,2005,3032400000.0
India,IND,2005,820000000000.0
Not classified,INX,2005,
Ireland,IRL,2005,212000000000.0
"Iran, Islamic Rep.",IRN,2005,226000000000.0
Iraq,IRQ,2005,49954890353.0
Iceland,ISL,2005,16812529924.0
Israel,ISR,2005,143000000000.0
Italy,ITA,2005,1860000000000.0
Jamaica,JAM,2005,11204416000.0
Jordan,JOR,2005,12765218618.0
Japan,JPN,2005,4760000000000.0
Kazakhstan,KAZ,2005,57123671734.0
Kenya,KEN,2005,18737897745.0
Kyrgyz Republic,KGZ,2005,2460248026.0
Cambodia,KHM,2005,6293046162.0
Kiribati,KIR,2005,112133944.3
St. Kitts and Nevis,KNA,2005,577730925.9
"Korea, Rep.",KOR,2005,898000000000.0
Kuwait,KWT,2005,80798630137.0
Latin America & Caribbean (excluding high income),LAC,2005,2570000000000.0
Lao PDR,LAO,2005,2735558726.0
Lebanon,LBN,2005,21489962080.0
Liberia,LBR,2005,949000000.0
Libya,LBY,2005,47334148578.0
St. Lucia,LCA,2005,1015934667.0
Latin America & Caribbean,LCN,2005,2860000000000.0
Least developed countries: UN classification,LDC,2005,337000000000.0
Low income,LIC,2005,198000000000.0
Liechtenstein,LIE,2005,3659251526.0
Sri Lanka,LKA,2005,24405791045.0
Lower middle income,LMC,2005,2160000000000.0
Low & middle income,LMY,2005,9870000000000.0
Lesotho,LSO,2005,1682350935.0
Late-demographic dividend,LTE,2005,6160000000000.0
Lithuania,LTU,2005,26125575942.0
Luxembourg,LUX,2005,37347394603.0
Latvia,LVA,2005,16909366521.0
"Macao SAR, China",MAC,2005,12092222042.0
St. Martin (French part),MAF,2005,
Morocco,MAR,2005,62343022651.0
Monaco,MCO,2005,4203084194.0
Moldova,MDA,2005,2988348836.0
Madagascar,MDG,2005,5039293031.0
Maldives,MDV,2005,1163362438.0
Middle East & North Africa,MEA,2005,1530000000000.0
Mexico,MEX,2005,877000000000.0
Marshall Islands,MHL,2005,141922500.0
Middle income,MIC,2005,9670000000000.0
North Macedonia,MKD,2005,6258600714.0
Mali,MLI,2005,6245031690.0
Malta,MLT,2005,6394851387.0
Myanmar,MMR,2005,11986972419.0
Middle East & North Africa (excluding high income),MNA,2005,699000000000.0
Montenegro,MNE,2005,2257174481.0
Mongolia,MNG,2005,2523471532.0
Northern Mariana Islands,MNP,2005,1061000000.0
Mozambique,MOZ,2005,8512116725.0
Mauritania,MRT,2005,2184447591.0
Mauritius,MUS,2005,6488750453.0
Malawi,MWI,2005,3655909664.0
Malaysia,MYS,2005,144000000000.0
North America,NAC,2005,14200000000000.0
Namibia,NAM,2005,7121391946.0
New Caledonia,NCL,2005,
Niger,NER,2005,3405134832.0
Nigeria,NGA,2005,176000000000.0
Nicaragua,NIC,2005,6321335612.0
Netherlands,NLD,2005,685000000000.0
Norway,NOR,2005,309000000000.0
Nepal,NPL,2005,8130258041.0
Nauru,NRU,2005,
New Zealand,NZL,2005,115000000000.0
OECD members,OED,2005,37300000000000.0
Oman,OMN,2005,31081924577.0
Other small states,OSS,2005,185000000000.0
Pakistan,PAK,2005,110000000000.0
Panama,PAN,2005,16374393900.0
Peru,PER,2005,76060606061.0
Philippines,PHL,2005,103000000000.0
Palau,PLW,2005,184468800.0
Papua New Guinea,PNG,2005,4865892972.0
Poland,POL,2005,306000000000.0
Pre-demographic dividend,PRE,2005,492000000000.0
Puerto Rico,PRI,2005,83914521300.0
"Korea, Dem. People?s Rep.",PRK,2005,
Portugal,PRT,2005,197000000000.0
Paraguay,PRY,2005,10737500188.0
West Bank and Gaza,PSE,2005,4831800000.0
Pacific island small states,PSS,2005,5271640968.0
Post-demographic dividend,PST,2005,35600000000000.0
French Polynesia,PYF,2005,
Qatar,QAT,2005,44530494505.0
Romania,ROU,2005,98452791983.0
Russian Federation,RUS,2005,764000000000.0
Rwanda,RWA,2005,2581313486.0
South Asia,SAS,2005,1040000000000.0
Saudi Arabia,SAU,2005,328000000000.0
Sudan,SDN,2005,26524538566.0
Senegal,SEN,2005,11022821632.0
Singapore,SGP,2005,128000000000.0
Solomon Islands,SLB,2005,413909879.3
Sierra Leone,SLE,2005,1650494367.0
El Salvador,SLV,2005,14698001400.0
San Marino,SMR,2005,1958711603.0
Somalia,SOM,2005,
Serbia,SRB,2005,27683225959.0
Sub-Saharan Africa (excluding high income),SSA,2005,764000000000.0
South Sudan,SSD,2005,
Sub-Saharan Africa,SSF,2005,765000000000.0
Small states,SST,2005,239000000000.0
Sao Tome and Principe,STP,2005,136450661.3
Suriname,SUR,2005,1793388732.0
Slovak Republic,SVK,2005,62785305310.0
Slovenia,SVN,2005,36206396344.0
Sweden,SWE,2005,390000000000.0
Eswatini,SWZ,2005,3178126548.0
Sint Maarten (Dutch part),SXM,2005,
Seychelles,SYC,2005,919103254.5
Syrian Arab Republic,SYR,2005,28858965517.0
Turks and Caicos Islands,TCA,2005,578645760.0
Chad,TCD,2005,6646663561.0
East Asia & Pacific (IDA & IBRD countries),TEA,2005,3100000000000.0
Europe & Central Asia (IDA & IBRD countries),TEC,2005,2030000000000.0
Togo,TGO,2005,2280575830.0
Thailand,THA,2005,189000000000.0
Tajikistan,TJK,2005,2312327536.0
Turkmenistan,TKM,2005,8103901996.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,2710000000000.0
Timor-Leste,TLS,2005,1813708100.0
Middle East & North Africa (IDA & IBRD countries),TMN,2005,694000000000.0
Tonga,TON,2005,262176133.7
South Asia (IDA & IBRD),TSA,2005,1040000000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2005,765000000000.0
Trinidad and Tobago,TTO,2005,15982282462.0
Tunisia,TUN,2005,32273007554.0
Turkey,TUR,2005,501000000000.0
Tuvalu,TUV,2005,21839098.89
Tanzania,TZA,2005,18399046025.0
Uganda,UGA,2005,9013834373.0
Ukraine,UKR,2005,86057915585.0
Upper middle income,UMC,2005,7510000000000.0
Uruguay,URY,2005,17362857685.0
United States,USA,2005,13000000000000.0
Uzbekistan,UZB,2005,14307509839.0
St. Vincent and the Grenadines,VCT,2005,550728666.7
"Venezuela, RB",VEN,2005,146000000000.0
British Virgin Islands,VGB,2005,
Virgin Islands (U.S.),VIR,2005,4439000000.0
Vietnam,VNM,2005,57633255618.0
Vanuatu,VUT,2005,394962552.3
World,WLD,2005,47500000000000.0
Samoa,WSM,2005,465568018.3
Kosovo,XKX,2005,3663101604.0
"Yemen, Rep.",YEM,2005,16746344766.0
South Africa,ZAF,2005,258000000000.0
Zambia,ZMB,2005,8331870169.0
Zimbabwe,ZWE,2005,5755215200.0
Aruba,ABW,2006,2424581006.0
Afghanistan,AFG,2006,6971286732.0
Angola,AGO,2006,52381006892.0
Albania,ALB,2006,8896073938.0
Andorra,AND,2006,3543256806.0
Arab World,ARB,2006,1400000000000.0
United Arab Emirates,ARE,2006,222000000000.0
Argentina,ARG,2006,233000000000.0
Armenia,ARM,2006,6384451606.0
American Samoa,ASM,2006,496000000.0
Antigua and Barbuda,ATG,2006,1157005444.0
Australia,AUS,2006,746000000000.0
Austria,AUT,2006,336000000000.0
Azerbaijan,AZE,2006,20982986344.0
Burundi,BDI,2006,1273375020.0
Belgium,BEL,2006,408000000000.0
Benin,BEN,2006,5142380779.0
Burkina Faso,BFA,2006,5816310158.0
Bangladesh,BGD,2006,71819083684.0
Bulgaria,BGR,2006,34130122491.0
Bahrain,BHR,2006,18504760638.0
"Bahamas, The",BHS,2006,10167250000.0
Bosnia and Herzegovina,BIH,2006,12864610994.0
Belarus,BLR,2006,36954312354.0
Belize,BLZ,2006,1217442150.0
Bermuda,BMU,2006,5414299000.0
Bolivia,BOL,2006,11451869165.0
Brazil,BRA,2006,1110000000000.0
Barbados,BRB,2006,4217450800.0
Brunei Darussalam,BRN,2006,11470703002.0
Bhutan,BTN,2006,874989894.6
Botswana,BWA,2006,10126940513.0
Central African Republic,CAF,2006,1460561215.0
Canada,CAN,2006,1320000000000.0
Central Europe and the Baltics,CEB,2006,1000000000000.0
Switzerland,CHE,2006,431000000000.0
Channel Islands,CHI,2006,9676172953.0
Chile,CHL,2006,155000000000.0
China,CHN,2006,2750000000000.0
Cote d'Ivoire,CIV,2006,17800887796.0
Cameroon,CMR,2006,19356046328.0
"Congo, Dem. Rep.",COD,2006,14451902468.0
"Congo, Rep.",COG,2006,7731261311.0
Colombia,COL,2006,161000000000.0
Comoros,COM,2006,697810988.1
Cabo Verde,CPV,2006,1107891063.0
Costa Rica,CRI,2006,22602721765.0
Caribbean small states,CSS,2006,54606931072.0
Cuba,CUB,2006,52742800000.0
Curacao,CUW,2006,
Cayman Islands,CYM,2006,4227798032.0
Cyprus,CYP,2006,20072786351.0
Czech Republic,CZE,2006,155000000000.0
Germany,DEU,2006,2990000000000.0
Djibouti,DJI,2006,768873684.0
Dominica,DMA,2006,390250148.1
Denmark,DNK,2006,283000000000.0
Dominican Republic,DOM,2006,38116351526.0
Algeria,DZA,2006,117000000000.0
East Asia & Pacific (excluding high income),EAP,2006,3740000000000.0
Early-demographic dividend,EAR,2006,5470000000000.0
East Asia & Pacific,EAS,2006,10900000000000.0
Europe & Central Asia (excluding high income),ECA,2006,2060000000000.0
Europe & Central Asia,ECS,2006,18100000000000.0
Ecuador,ECU,2006,46802044000.0
"Egypt, Arab Rep.",EGY,2006,107000000000.0
Euro area,EMU,2006,11200000000000.0
Eritrea,ERI,2006,1211161880.0
Spain,ESP,2006,1260000000000.0
Estonia,EST,2006,17012321791.0
Ethiopia,ETH,2006,15280861835.0
European Union,EUU,2006,15400000000000.0
Fragile and conflict affected situations,FCS,2006,368000000000.0
Finland,FIN,2006,217000000000.0
Fiji,FJI,2006,3102741451.0
France,FRA,2006,2320000000000.0
Faroe Islands,FRO,2006,1984445416.0
"Micronesia, Fed. Sts.",FSM,2006,253541864.2
Gabon,GAB,2006,10318424464.0
United Kingdom,GBR,2006,2710000000000.0
Georgia,GEO,2006,7745394293.0
Ghana,GHA,2006,20409668522.0
Gibraltar,GIB,2006,
Guinea,GIN,2006,4220019243.0
"Gambia, The",GMB,2006,1054113427.0
Guinea-Bissau,GNB,2006,591839470.7
Equatorial Guinea,GNQ,2006,10086528699.0
Greece,GRC,2006,273000000000.0
Grenada,GRD,2006,698700666.7
Greenland,GRL,2006,2013099482.0
Guatemala,GTM,2006,30231249625.0
Guam,GUM,2006,4213000000.0
Guyana,GUY,2006,1458453715.0
High income,HIC,2006,39700000000000.0
"Hong Kong SAR, China",HKG,2006,194000000000.0
Honduras,HND,2006,10841742348.0
Heavily indebted poor countries (HIPC),HPC,2006,297000000000.0
Croatia,HRV,2006,50454899071.0
Haiti,HTI,2006,4756204070.0
Hungary,HUN,2006,116000000000.0
IBRD only,IBD,2006,11400000000000.0
IDA & IBRD total,IBT,2006,12300000000000.0
IDA total,IDA,2006,925000000000.0
IDA blend,IDB,2006,474000000000.0
Indonesia,IDN,2006,365000000000.0
IDA only,IDX,2006,445000000000.0
Isle of Man,IMN,2006,3422651334.0
India,IND,2006,940000000000.0
Not classified,INX,2006,
Ireland,IRL,2006,232000000000.0
"Iran, Islamic Rep.",IRN,2006,266000000000.0
Iraq,IRQ,2006,65140293688.0
Iceland,ISL,2006,17216417442.0
Israel,ISR,2006,154000000000.0
Italy,ITA,2006,1950000000000.0
Jamaica,JAM,2006,11901911988.0
Jordan,JOR,2006,15268053597.0
Japan,JPN,2006,4530000000000.0
Kazakhstan,KAZ,2006,81003884545.0
Kenya,KEN,2006,25825524821.0
Kyrgyz Republic,KGZ,2006,2834168889.0
Cambodia,KHM,2006,7274595707.0
Kiribati,KIR,2006,110234939.8
St. Kitts and Nevis,KNA,2006,657227370.4
"Korea, Rep.",KOR,2006,1010000000000.0
Kuwait,KWT,2006,102000000000.0
Latin America & Caribbean (excluding high income),LAC,2006,3020000000000.0
Lao PDR,LAO,2006,3452882514.0
Lebanon,LBN,2006,22048664306.0
Liberia,LBR,2006,1119000000.0
Libya,LBY,2006,54961936663.0
St. Lucia,LCA,2006,1134567222.0
Latin America & Caribbean,LCN,2006,3350000000000.0
Least developed countries: UN classification,LDC,2006,395000000000.0
Low income,LIC,2006,223000000000.0
Liechtenstein,LIE,2006,4000239273.0
Sri Lanka,LKA,2006,28279814925.0
Lower middle income,LMC,2006,2590000000000.0
Low & middle income,LMY,2006,11700000000000.0
Lesotho,LSO,2006,1800105590.0
Late-demographic dividend,LTE,2006,7440000000000.0
Lithuania,LTU,2006,30216060233.0
Luxembourg,LUX,2006,42414308117.0
Latvia,LVA,2006,21436812139.0
"Macao SAR, China",MAC,2006,14789661809.0
St. Martin (French part),MAF,2006,
Morocco,MAR,2006,68640825481.0
Monaco,MCO,2006,4582988333.0
Moldova,MDA,2006,3408244549.0
Madagascar,MDG,2006,5515884349.0
Maldives,MDV,2006,1575200391.0
Middle East & North Africa,MEA,2006,1790000000000.0
Mexico,MEX,2006,975000000000.0
Marshall Islands,MHL,2006,145474100.0
Middle income,MIC,2006,11500000000000.0
North Macedonia,MKD,2006,6861222332.0
Mali,MLI,2006,6899799786.0
Malta,MLT,2006,6757119558.0
Myanmar,MMR,2006,14502553710.0
Middle East & North Africa (excluding high income),MNA,2006,812000000000.0
Montenegro,MNE,2006,2721903149.0
Mongolia,MNG,2006,3414055566.0
Northern Mariana Islands,MNP,2006,990000000.0
Mozambique,MOZ,2006,9149485071.0
Mauritania,MRT,2006,3040716679.0
Mauritius,MUS,2006,7028803366.0
Malawi,MWI,2006,3998020177.0
Malaysia,MYS,2006,163000000000.0
North America,NAC,2006,15100000000000.0
Namibia,NAM,2006,7835043624.0
New Caledonia,NCL,2006,
Niger,NER,2006,3646728060.0
Nigeria,NGA,2006,236000000000.0
Nicaragua,NIC,2006,6763688105.0
Netherlands,NLD,2006,733000000000.0
Norway,NOR,2006,346000000000.0
Nepal,NPL,2006,9043715356.0
Nauru,NRU,2006,
New Zealand,NZL,2006,112000000000.0
OECD members,OED,2006,39300000000000.0
Oman,OMN,2006,37215864759.0
Other small states,OSS,2006,218000000000.0
Pakistan,PAK,2006,137000000000.0
Panama,PAN,2006,18141666300.0
Peru,PER,2006,88643193062.0
Philippines,PHL,2006,122000000000.0
Palau,PLW,2006,189028900.0
Papua New Guinea,PNG,2006,8355006711.0
Poland,POL,2006,345000000000.0
Pre-demographic dividend,PRE,2006,624000000000.0
Puerto Rico,PRI,2006,87276164400.0
"Korea, Dem. People?s Rep.",PRK,2006,
Portugal,PRT,2006,209000000000.0
Paraguay,PRY,2006,13429430050.0
West Bank and Gaza,PSE,2006,4910100000.0
Pacific island small states,PSS,2006,5538523376.0
Post-demographic dividend,PST,2006,37500000000000.0
French Polynesia,PYF,2006,
Qatar,QAT,2006,60882142857.0
Romania,ROU,2006,122000000000.0
Russian Federation,RUS,2006,990000000000.0
Rwanda,RWA,2006,3194248866.0
South Asia,SAS,2006,1200000000000.0
Saudi Arabia,SAU,2006,377000000000.0
Sudan,SDN,2006,35822408612.0
Senegal,SEN,2006,11847848225.0
Singapore,SGP,2006,149000000000.0
Solomon Islands,SLB,2006,456705434.0
Sierra Leone,SLE,2006,1885112202.0
El Salvador,SLV,2006,15999886400.0
San Marino,SMR,2006,2092585623.0
Somalia,SOM,2006,
Serbia,SRB,2006,32482070360.0
Sub-Saharan Africa (excluding high income),SSA,2006,909000000000.0
South Sudan,SSD,2006,
Sub-Saharan Africa,SSF,2006,910000000000.0
Small states,SST,2006,278000000000.0
Sao Tome and Principe,STP,2006,142775106.8
Suriname,SUR,2006,2626380435.0
Slovak Republic,SVK,2006,70708098106.0
Slovenia,SVN,2006,39481044913.0
Sweden,SWE,2006,420000000000.0
Eswatini,SWZ,2006,3291353813.0
Sint Maarten (Dutch part),SXM,2006,
Seychelles,SYC,2006,1016418229.0
Syrian Arab Republic,SYR,2006,33332844575.0
Turks and Caicos Islands,TCA,2006,721891470.0
Chad,TCD,2006,7422102656.0
East Asia & Pacific (IDA & IBRD countries),TEA,2006,3730000000000.0
Europe & Central Asia (IDA & IBRD countries),TEC,2006,2460000000000.0
Togo,TGO,2006,2349495621.0
Thailand,THA,2006,222000000000.0
Tajikistan,TJK,2006,2830220713.0
Turkmenistan,TKM,2006,10276674365.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2006,3180000000000.0
Timor-Leste,TLS,2006,2657842700.0
Middle East & North Africa (IDA & IBRD countries),TMN,2006,807000000000.0
Tonga,TON,2006,294137737.1
South Asia (IDA & IBRD),TSA,2006,1200000000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2006,910000000000.0
Trinidad and Tobago,TTO,2006,18369361094.0
Tunisia,TUN,2006,34378437265.0
Turkey,TUR,2006,552000000000.0
Tuvalu,TUV,2006,22902861.45
Tanzania,TZA,2006,18649590248.0
Uganda,UGA,2006,9942597780.0
Ukraine,UKR,2006,108000000000.0
Upper middle income,UMC,2006,8930000000000.0
Uruguay,URY,2006,19579457965.0
United States,USA,2006,13800000000000.0
Uzbekistan,UZB,2006,17330833853.0
St. Vincent and the Grenadines,VCT,2006,610930037.0
"Venezuela, RB",VEN,2006,183000000000.0
British Virgin Islands,VGB,2006,
Virgin Islands (U.S.),VIR,2006,4504000000.0
Vietnam,VNM,2006,66371664817.0
Vanuatu,VUT,2006,439376794.1
World,WLD,2006,51400000000000.0
Samoa,WSM,2006,505832439.8
Kosovo,XKX,2006,3846819721.0
"Yemen, Rep.",YEM,2006,19061978586.0
South Africa,ZAF,2006,272000000000.0
Zambia,ZMB,2006,12756858899.0
Zimbabwe,ZWE,2006,5443896500.0
Aruba,ABW,2007,2615083799.0
Afghanistan,AFG,2007,9747886105.0
Angola,AGO,2007,65266452081.0
Albania,ALB,2007,10677321490.0
Andorra,AND,2007,4016972351.0
Arab World,ARB,2007,1640000000000.0
United Arab Emirates,ARE,2007,258000000000.0
Argentina,ARG,2007,288000000000.0
Armenia,ARM,2007,9206301700.0
American Samoa,ASM,2007,520000000.0
Antigua and Barbuda,ATG,2007,1311401333.0
Australia,AUS,2007,853000000000.0
Austria,AUT,2007,389000000000.0
Azerbaijan,AZE,2007,33050343783.0
Burundi,BDI,2007,1356199365.0
Belgium,BEL,2007,470000000000.0
Benin,BEN,2007,5969535132.0
Burkina Faso,BFA,2007,6771277871.0
Bangladesh,BGD,2007,79611888213.0
Bulgaria,BGR,2007,44411476557.0
Bahrain,BHR,2007,21730000000.0
"Bahamas, The",BHS,2007,10618340000.0
Bosnia and Herzegovina,BIH,2007,15778767670.0
Belarus,BLR,2007,45277399814.0
Belize,BLZ,2007,1290542550.0
Bermuda,BMU,2007,5895048000.0
Bolivia,BOL,2007,13120183157.0
Brazil,BRA,2007,1400000000000.0
Barbados,BRB,2007,4674007450.0
Brunei Darussalam,BRN,2007,12247694247.0
Bhutan,BTN,2007,1168308517.0
Botswana,BWA,2007,10939053365.0
Central African Republic,CAF,2007,1697565949.0
Canada,CAN,2007,1460000000000.0
Central Europe and the Baltics,CEB,2007,1260000000000.0
Switzerland,CHE,2007,480000000000.0
Channel Islands,CHI,2007,11514605842.0
Chile,CHL,2007,174000000000.0
China,CHN,2007,3550000000000.0
Cote d'Ivoire,CIV,2007,20343635320.0
Cameroon,CMR,2007,22365265026.0
"Congo, Dem. Rep.",COD,2007,16737071816.0
"Congo, Rep.",COG,2007,8394688284.0
Colombia,COL,2007,206000000000.0
Comoros,COM,2007,794621676.5
Cabo Verde,CPV,2007,1513933983.0
Costa Rica,CRI,2007,26743972564.0
Caribbean small states,CSS,2007,60908386444.0
Cuba,CUB,2007,58603900000.0
Curacao,CUW,2007,
Cayman Islands,CYM,2007,4466503540.0
Cyprus,CYP,2007,23968764030.0
Czech Republic,CZE,2007,189000000000.0
Germany,DEU,2007,3420000000000.0
Djibouti,DJI,2007,847918929.1
Dominica,DMA,2007,421375851.9
