country_name,country,year,gdp
Lao PDR,LAO,2003,362.8214135
Lebanon,LBN,2003,4576.390746
Liberia,LBR,2003,243.0893405
Libya,LBY,2003,4673.143913
St. Lucia,LCA,2003,5502.487593
Latin America & Caribbean,LCN,2003,3781.91693
Least developed countries: UN classification,LDC,2003,352.587434
Low income,LIC,2003,314.3912114
Liechtenstein,LIE,2003,89851.97716000001
Sri Lanka,LKA,2003,982.1956458999999
Lower middle income,LMC,2003,674.9948347999999
Low & middle income,LMY,2003,1325.692417
Lesotho,LSO,2003,573.6537676
Late-demographic dividend,LTE,2003,2033.113648
Lithuania,LTU,2003,5505.535669
Luxembourg,LUX,2003,65445.88503
Latvia,LVA,2003,5127.593575
"Macao SAR, China",MAC,2003,17808.90151
St. Martin (French part),MAF,2003,
Morocco,MAR,2003,1725.458038
Monaco,MCO,2003,108259.4931
Moldova,MDA,2003,548.2913146000001
Madagascar,MDG,2003,316.7998965
Maldives,MDV,2003,3475.9833049999997
Middle East & North Africa,MEA,2003,3264.777123
Mexico,MEX,2003,7075.369643000001
Marshall Islands,MHL,2003,2458.068318
Middle income,MIC,2003,1427.138203
North Macedonia,MKD,2003,2408.80011
Mali,MLI,2003,392.52475899999996
Malta,MLT,2003,13689.98999
Myanmar,MMR,2003,217.39041890000001
Middle East & North Africa (excluding high income),MNA,2003,1738.4855579999999
Montenegro,MNE,2003,2789.159065
Mongolia,MNG,2003,646.1932562999999
Northern Mariana Islands,MNP,2003,21381.607330000003
Mozambique,MOZ,2003,323.52258870000003
Mauritania,MRT,2003,547.0752157000001
Mauritius,MUS,2003,4793.7181789999995
Malawi,MWI,2003,267.3990565
Malaysia,MYS,2003,4461.8476869999995
North America,NAC,2003,38391.00675
Namibia,NAM,2003,2560.774036
New Caledonia,NCL,2003,
Niger,NER,2003,215.95665730000005
Nigeria,NGA,2003,795.3862467
Nicaragua,NIC,2003,1005.732473
Netherlands,NLD,2003,35672.2066
Norway,NOR,2003,50134.89077
Nepal,NPL,2003,252.40243230000004
Nauru,NRU,2003,
New Zealand,NZL,2003,21913.708169999998
OECD members,OED,2003,26811.90884
Oman,OMN,2003,9066.347498000001
Other small states,OSS,2003,5541.612751
Pakistan,PAK,2003,543.7518257999999
Panama,PAN,2003,4267.303325
Peru,PER,2003,2145.6431829999997
Philippines,PHL,2003,1010.309637
Palau,PLW,2003,7762.224242
Papua New Guinea,PNG,2003,568.2464399
Poland,POL,2003,5693.377763
Pre-demographic dividend,PRE,2003,537.1901322000001
Puerto Rico,PRI,2003,19557.12025
"Korea, Dem. People?s Rep.",PRK,2003,
Portugal,PRT,2003,15762.97579
Paraguay,PRY,2003,1365.416418
West Bank and Gaza,PSE,2003,1257.69857
Pacific island small states,PSS,2003,2050.203728
Post-demographic dividend,PST,2003,29387.006830000002
French Polynesia,PYF,2003,
Qatar,QAT,2003,34517.75509
Romania,ROU,2003,2679.4119100000003
Russian Federation,RUS,2003,2975.132778
Rwanda,RWA,2003,215.74898149999999
South Asia,SAS,2003,532.9115071
Saudi Arabia,SAU,2003,9609.966975
Sudan,SDN,2003,484.8447351
Senegal,SEN,2003,823.7211451000001
Singapore,SGP,2003,23730.15245
Solomon Islands,SLB,2003,744.3525546
Sierra Leone,SLE,2003,266.4471103
El Salvador,SLV,2003,2209.4965079999997
San Marino,SMR,2003,56034.29267
Somalia,SOM,2003,
Serbia,SRB,2003,2832.490652
Sub-Saharan Africa (excluding high income),SSA,2003,717.9537161000001
South Sudan,SSD,2003,
Sub-Saharan Africa,SSF,2003,718.856999
Small states,SST,2003,5398.544349
Sao Tome and Principe,STP,2003,678.6940562000001
Suriname,SUR,2003,2611.356086
Slovak Republic,SVK,2003,8712.698793000001
Slovenia,SVN,2003,14849.03695
Sweden,SWE,2003,37090.94137
Eswatini,SWZ,2003,2148.619929
Sint Maarten (Dutch part),SXM,2003,
Seychelles,SYC,2003,8524.961236
Syrian Arab Republic,SYR,2003,1253.395146
Turks and Caicos Islands,TCA,2003,16382.937109999999
Chad,TCD,2003,291.94485160000005
East Asia & Pacific (IDA & IBRD countries),TEA,2003,1253.2747880000002
Europe & Central Asia (IDA & IBRD countries),TEC,2003,2882.571348
Togo,TGO,2003,396.0300441
Thailand,THA,2003,2359.1164940000003
Tajikistan,TJK,2003,237.75744419999998
Turkmenistan,TKM,2003,1283.9112630000002
Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,3645.639688
Timor-Leste,TLS,2003,573.6574921
Middle East & North Africa (IDA & IBRD countries),TMN,2003,1743.725174
Tonga,TON,2003,2033.790901
South Asia (IDA & IBRD),TSA,2003,532.9115071
Sub-Saharan Africa (IDA & IBRD countries),TSS,2003,718.856999
Trinidad and Tobago,TTO,2003,8807.900379
Tunisia,TUN,2003,2760.414314
Turkey,TUR,2003,4718.199807
Tuvalu,TUV,2003,1874.4682850000002
Tanzania,TZA,2003,431.2796931
Uganda,UGA,2003,243.9015264
Ukraine,UKR,2003,1047.502769
Upper middle income,UMC,2003,2187.911293
Uruguay,URY,2003,3624.198052
United States,USA,2003,39496.48588
Uzbekistan,UZB,2003,396.377979
St. Vincent and the Grenadines,VCT,2003,4447.743813
"Venezuela, RB",VEN,2003,3272.6150239999997
British Virgin Islands,VGB,2003,
Virgin Islands (U.S.),VIR,2003,31823.124989999997
Vietnam,VNM,2003,480.57979919999997
Vanuatu,VUT,2003,1580.542444
World,WLD,2003,6123.763804
Samoa,WSM,2003,1909.122171
Kosovo,XKX,2003,1638.104739
"Yemen, Rep.",YEM,2003,620.3827587000001
South Africa,ZAF,2003,3751.2828130000003
Zambia,ZMB,2003,435.45808330000006
Zimbabwe,ZWE,2003,478.007405
Aruba,ABW,2004,22569.97499
Afghanistan,AFG,2004,211.3819695
Angola,AGO,2004,1255.5640449999999
Albania,ALB,2004,2373.5798440000003
Andorra,AND,2004,38503.47961
Arab World,ARB,2004,3132.30395
United Arab Emirates,ARE,2004,36333.24984
Argentina,ARG,2004,4277.721351
Armenia,ARM,2004,1191.9190199999998
American Samoa,ASM,2004,8578.944723
Antigua and Barbuda,ATG,2004,11446.63847
Australia,AUS,2004,30430.67644
Austria,AUT,2004,36821.52147
Azerbaijan,AZE,2004,1045.0093789999999
Burundi,BDI,2004,128.3366128
Belgium,BEL,2004,35364.37533
Benin,BEN,2004,583.4093514
Burkina Faso,BFA,2004,371.32308650000004
Bangladesh,BGD,2004,475.29191979999996
Bulgaria,BGR,2004,3363.7996439999997
Bahrain,BHR,2004,15846.54414
"Bahamas, The",BHS,2004,28395.92466
Bosnia and Herzegovina,BIH,2004,2814.999895
Belarus,BLR,2004,2378.623286
Belize,BLZ,2004,3825.7873299999997
Bermuda,BMU,2004,70359.31911
Bolivia,BOL,2004,967.406992
Brazil,BRA,2004,3637.4623890000003
Barbados,BRB,2004,12766.27047
Brunei Darussalam,BRN,2004,21902.08805
Bhutan,BTN,2004,1068.421777
Botswana,BWA,2004,5073.53765
Central African Republic,CAF,2004,320.7374603
Canada,CAN,2004,32034.307739999997
Central Europe and the Baltics,CEB,2004,7162.923405
Switzerland,CHE,2004,53340.19698
Channel Islands,CHI,2004,56753.3862
Chile,CHL,2004,6194.853107
China,CHN,2004,1508.668098
Cote d'Ivoire,CIV,2004,921.2012673
Cameroon,CMR,2004,1009.9431199999999
"Congo, Dem. Rep.",COD,2004,194.0399624
"Congo, Rep.",COG,2004,1324.219142
Colombia,COL,2004,2782.6230530000003
Comoros,COM,2004,1059.176884
Cabo Verde,CPV,2004,2024.2752480000001
Costa Rica,CRI,2004,4385.390719
Caribbean small states,CSS,2004,6453.992362
Cuba,CUB,2004,3395.71205
Curacao,CUW,2004,
Cayman Islands,CYM,2004,
Cyprus,CYP,2004,23792.62136
Czech Republic,CZE,2004,11685.88724
Germany,DEU,2004,34044.05363
Djibouti,DJI,2004,863.2316122999999
Dominica,DMA,2004,5217.230415999999
Denmark,DNK,2004,46511.59833
Dominican Republic,DOM,2004,2528.577199
Algeria,DZA,2004,2609.945608
East Asia & Pacific (excluding high income),EAP,2004,1426.461317
Early-demographic dividend,EAR,2004,1547.140856
East Asia & Pacific,EAS,2004,4559.810572
Europe & Central Asia (excluding high income),ECA,2004,3377.850547
Europe & Central Asia,ECS,2004,18090.29783
Ecuador,ECU,2004,2691.278081
"Egypt, Arab Rep.",EGY,2004,1063.0036630000002
Euro area,EMU,2004,30948.7749
Eritrea,ERI,2004,407.76997650000004
Spain,ESP,2004,24861.2828
Estonia,EST,2004,8912.992195
Ethiopia,ETH,2004,136.46625559999998
European Union,EUU,2004,31824.355089999997
Fragile and conflict affected situations,FCS,2004,688.3244471
Finland,FIN,2004,37702.84538
Fiji,FJI,2004,3334.9316670000003
France,FRA,2004,33741.26515
Faroe Islands,FRO,2004,35467.17547
"Micronesia, Fed. Sts.",FSM,2004,2253.092807
Gabon,GAB,2004,5729.296958
United Kingdom,GBR,2004,40290.313969999996
Georgia,GEO,2004,1305.047486
Ghana,GHA,2004,417.5081649
Gibraltar,GIB,2004,
Guinea,GIN,2004,410.7612161
"Gambia, The",GMB,2004,642.7549297999999
Guinea-Bissau,GNB,2004,404.34913660000007
Equatorial Guinea,GNQ,2004,6152.131238
Greece,GRC,2004,21955.10409
Grenada,GRD,2004,5741.598633
Greenland,GRL,2004,32023.452210000003
Guatemala,GTM,2004,1872.7370670000003
Guam,GUM,2004,24395.797619999998
Guyana,GUY,2004,1056.423886
High income,HIC,2004,32102.372839999996
"Hong Kong SAR, China",HKG,2004,24928.10037
Honduras,HND,2004,1204.476619
Heavily indebted poor countries (HIPC),HPC,2004,414.8715557
Croatia,HRV,2004,9662.783667
Haiti,HTI,2004,391.03461569999996
Hungary,HUN,2004,10285.79363
IBRD only,IBD,2004,1926.188479
IDA & IBRD total,IBT,2004,1617.805559
IDA total,IDA,2004,544.7735039
IDA blend,IDB,2004,762.4538084
Indonesia,IDN,2004,1150.261315
IDA only,IDX,2004,430.4714723
Isle of Man,IMN,2004,35492.43553
India,IND,2004,627.7742473
Not classified,INX,2004,
Ireland,IRL,2004,47631.01066
"Iran, Islamic Rep.",IRN,2004,2756.198742
Iraq,IRQ,2004,1391.963489
Iceland,ISL,2004,47367.28186
Israel,ISR,2004,19896.817740000002
Italy,ITA,2004,31259.7165
Jamaica,JAM,2004,3725.109093
Jordan,JOR,2004,2073.641321
Japan,JPN,2004,37688.72234
Kazakhstan,KAZ,2004,2874.288291
Kenya,KEN,2004,451.6687159
Kyrgyz Republic,KGZ,2004,433.2349766
Cambodia,KHM,2004,408.5138263
Kiribati,KIR,2004,1131.140005
St. Kitts and Nevis,KNA,2004,11424.9729
"Korea, Rep.",KOR,2004,15907.665830000002
Kuwait,KWT,2004,27011.72765
Latin America & Caribbean (excluding high income),LAC,2004,4068.401624
Lao PDR,LAO,2004,417.92850419999996
Lebanon,LBN,2004,4627.657988
Liberia,LBR,2004,286.0649989
Libya,LBY,2004,5800.5979689999995
St. Lucia,LCA,2004,5897.546642
Latin America & Caribbean,LCN,2004,4302.918986
Least developed countries: UN classification,LDC,2004,395.6051997
Low income,LIC,2004,352.00807610000004
Liechtenstein,LIE,2004,100265.9551
Sri Lanka,LKA,2004,1065.784437
Lower middle income,LMC,2004,761.9486837000001
Low & middle income,LMY,2004,1552.9076220000002
Lesotho,LSO,2004,753.3807868
Late-demographic dividend,LTE,2004,2429.1332829999997
Lithuania,LTU,2004,6706.966998
Luxembourg,LUX,2004,75716.35108
Latvia,LVA,2004,6343.143526
"Macao SAR, China",MAC,2004,22446.336369999997
St. Martin (French part),MAF,2004,
Morocco,MAR,2004,1952.90183
Monaco,MCO,2004,122691.6374
Moldova,MDA,2004,720.9459511
Madagascar,MDG,2004,245.1235876
Maldives,MDV,2004,3941.431136
Middle East & North Africa,MEA,2004,3737.957617
Mexico,MEX,2004,7484.486542000001
Marshall Islands,MHL,2004,2456.244952
Middle income,MIC,2004,1675.143132
North Macedonia,MKD,2004,2762.5603579999997
Mali,MLI,2004,440.16844180000004
Malta,MLT,2004,15109.05497
Myanmar,MMR,2004,217.59428259999999
Middle East & North Africa (excluding high income),MNA,2004,1980.256211
Montenegro,MNE,2004,3380.165121
Mongolia,MNG,2004,797.9786852999999
Northern Mariana Islands,MNP,2004,21136.847990000002
Mozambique,MOZ,2004,381.1565927
Mauritania,MRT,2004,623.7804239
Mauritius,MUS,2004,5388.065784
Malawi,MWI,2004,282.56708460000004
Malaysia,MYS,2004,4952.212975
North America,NAC,2004,40766.67325
Namibia,NAM,2004,3396.911932
New Caledonia,NCL,2004,
Niger,NER,2004,232.5855765
Nigeria,NGA,2004,1007.8743279999999
Nicaragua,NIC,2004,1080.268112
Netherlands,NLD,2004,40362.39478
Norway,NOR,2004,57603.83602
Nepal,NPL,2004,286.15759380000003
Nauru,NRU,2004,
New Zealand,NZL,2004,25420.23488
OECD members,OED,2004,29628.402439999998
Oman,OMN,2004,10126.1161
Other small states,OSS,2004,6776.328495000001
Pakistan,PAK,2004,625.3978597
Panama,PAN,2004,4592.152614
Peru,PER,2004,2417.0355010000003
Philippines,PHL,2004,1078.628944
Palau,PLW,2004,8299.496653
Papua New Guinea,PNG,2004,618.0368977
Poland,POL,2004,6681.178818
Pre-demographic dividend,PRE,2004,638.8714596
Puerto Rico,PRI,2004,20988.99233
"Korea, Dem. People?s Rep.",PRK,2004,
Portugal,PRT,2004,18031.00042
Paraguay,PRY,2004,1679.497171
West Bank and Gaza,PSE,2004,1337.565724
Pacific island small states,PSS,2004,2338.950229
Post-demographic dividend,PST,2004,32481.70678
French Polynesia,PYF,2004,
Qatar,QAT,2004,42124.82901
Romania,ROU,2004,3494.9445170000004
Russian Federation,RUS,2004,4102.372294
Rwanda,RWA,2004,240.64929359999996
South Asia,SAS,2004,607.3992652000001
Saudi Arabia,SAU,2004,11185.13337
Sudan,SDN,2004,573.3069260999999
Senegal,SEN,2004,940.5516918
Singapore,SGP,2004,27608.53737
Solomon Islands,SLB,2004,818.0588673
Sierra Leone,SLE,2004,266.5695675
El Salvador,SLV,2004,2278.431843
San Marino,SMR,2004,64869.6626
Somalia,SOM,2004,
Serbia,SRB,2004,3331.228766
Sub-Saharan Africa (excluding high income),SSA,2004,871.5588912999999
South Sudan,SSD,2004,
Sub-Saharan Africa,SSF,2004,872.6031506
Small states,SST,2004,6416.655779
Sao Tome and Principe,STP,2004,745.3136577
Suriname,SUR,2004,3006.1893219999997
Slovak Republic,SVK,2004,10671.82186
Slovenia,SVN,2004,17233.13856
Sweden,SWE,2004,42544.410469999995
Eswatini,SWZ,2004,2699.133395
Sint Maarten (Dutch part),SXM,2004,
Seychelles,SYC,2004,10176.65871
Syrian Arab Republic,SYR,2004,1407.178424
Turks and Caicos Islands,TCA,2004,18187.22135
Chad,TCD,2004,453.52181720000004
East Asia & Pacific (IDA & IBRD countries),TEA,2004,1441.803741
Europe & Central Asia (IDA & IBRD countries),TEC,2004,3730.2123659999997
Togo,TGO,2004,412.589392
Thailand,THA,2004,2660.1227910000002
Tajikistan,TJK,2004,311.6273248
Turkmenistan,TKM,2004,1453.916238
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,4166.753514
Timor-Leste,TLS,2004,1109.5601060000001
Middle East & North Africa (IDA & IBRD countries),TMN,2004,1987.3766039999998
Tonga,TON,2004,2288.593015
South Asia (IDA & IBRD),TSA,2004,607.3992652000001
Sub-Saharan Africa (IDA & IBRD countries),TSS,2004,872.6031506
Trinidad and Tobago,TTO,2004,10293.805409999999
Tunisia,TUN,2004,3111.382703
Turkey,TUR,2004,6040.607698
Tuvalu,TUV,2004,2182.078388
Tanzania,TZA,2004,459.25928250000004
Uganda,UGA,2004,296.0469361
Ukraine,UKR,2004,1366.017225
Upper middle income,UMC,2004,2607.332363
Uruguay,URY,2004,4120.556611
United States,USA,2004,41712.80107
Uzbekistan,UZB,2004,465.1198869
St. Vincent and the Grenadines,VCT,2004,4810.298503
"Venezuela, RB",VEN,2004,4325.696756
British Virgin Islands,VGB,2004,
Virgin Islands (U.S.),VIR,2004,35024.47749
Vietnam,VNM,2004,546.9096057999999
Vanuatu,VUT,2004,1788.0871670000001
World,WLD,2004,6811.875709999999
Samoa,WSM,2004,2353.5482190000002
Kosovo,XKX,2004,2086.537325
"Yemen, Rep.",YEM,2004,709.9653061
South Africa,ZAF,2004,4833.627517
Zambia,ZMB,2004,538.5915064
Zimbabwe,ZWE,2004,482.9984113
Aruba,ABW,2005,23300.03956
Afghanistan,AFG,2005,242.0313792
Angola,AGO,2005,1902.422346
Albania,ALB,2005,2673.7872829999997
Andorra,AND,2005,41282.02012
Arab World,ARB,2005,3763.034046
United Arab Emirates,ARE,2005,39365.4339
Argentina,ARG,2005,5109.851325
Armenia,ARM,2005,1643.753029
American Samoa,ASM,2005,8444.9817
Antigua and Barbuda,ATG,2005,12547.61304
Australia,AUS,2005,33999.242860000006
Austria,AUT,2005,38403.13388
Azerbaijan,AZE,2005,1578.40239
Burundi,BDI,2005,151.6814634
Belgium,BEL,2005,36795.97688
Benin,BEN,2005,601.7999769999999
Burkina Faso,BFA,2005,406.9988071
Bangladesh,BGD,2005,499.46194019999996
Bulgaria,BGR,2005,3869.529455
Bahrain,BHR,2005,17959.25544
"Bahamas, The",BHS,2005,30278.36692
Bosnia and Herzegovina,BIH,2005,2980.602109
Belarus,BLR,2005,3125.810535
Belize,BLZ,2005,3926.013742
Bermuda,BMU,2005,75882.03386
Bolivia,BOL,2005,1034.31124
Brazil,BRA,2005,4790.437088000001
Barbados,BRB,2005,14104.14623
Brunei Darussalam,BRN,2005,26105.27903
Bhutan,BTN,2005,1228.441823
Botswana,BWA,2005,5520.124720000001
Central African Republic,CAF,2005,331.1629242
Canada,CAN,2005,36266.18712
Central Europe and the Baltics,CEB,2005,8345.643162999999
Switzerland,CHE,2005,54952.675489999994
Channel Islands,CHI,2005,58197.44938
Chile,CHL,2005,7598.525121
China,CHN,2005,1753.417829
Cote d'Ivoire,CIV,2005,930.8298181
Cameroon,CMR,2005,1011.880073
"Congo, Dem. Rep.",COD,2005,218.38619080000004
"Congo, Rep.",COG,2005,1680.2045879999998
Colombia,COL,2005,3404.19019
Comoros,COM,2005,1068.6003210000001
Cabo Verde,CPV,2005,2099.157484
Costa Rica,CRI,2005,4654.824822
Caribbean small states,CSS,2005,7249.137309000001
Cuba,CUB,2005,3786.664795
Curacao,CUW,2005,
Cayman Islands,CYM,2005,47014.32449
Cyprus,CYP,2005,24959.259169999998
Czech Republic,CZE,2005,13346.17639
Germany,DEU,2005,34507.36881
Djibouti,DJI,2005,904.7297489
Dominica,DMA,2005,5160.224314
Denmark,DNK,2005,48799.8256
Dominican Republic,DOM,2005,3970.32284
Algeria,DZA,2005,3113.101094
East Asia & Pacific (excluding high income),EAP,2005,1639.3742849999999
Early-demographic dividend,EAR,2005,1774.592334
East Asia & Pacific,EAS,2005,4829.537365
Europe & Central Asia (excluding high income),ECA,2005,4280.504233
Europe & Central Asia,ECS,2005,19204.01184
Ecuador,ECU,2005,3002.136867
"Egypt, Arab Rep.",EGY,2005,1187.51969
Euro area,EMU,2005,31936.018089999998
Eritrea,ERI,2005,388.5951226
Spain,ESP,2005,26419.29686
Estonia,EST,2005,10406.39688
Ethiopia,ETH,2005,162.4327265
European Union,EUU,2005,33153.03067
Fragile and conflict affected situations,FCS,2005,815.3740061000001
Finland,FIN,2005,39040.28888
Fiji,FJI,2005,3659.5793289999997
France,FRA,2005,34760.18777
Faroe Islands,FRO,2005,36205.370539999996
"Micronesia, Fed. Sts.",FSM,2005,2358.2798399999997
Gabon,GAB,2005,6888.627147
United Kingdom,GBR,2005,42030.28661
Georgia,GEO,2005,1642.7609380000001
Ghana,GHA,2005,491.9463779
Gibraltar,GIB,2005,
Guinea,GIN,2005,322.4156816
"Gambia, The",GMB,2005,665.7219407
Guinea-Bissau,GNB,2005,436.30201969999996
Equatorial Guinea,GNQ,2005,10963.289359999999
Greece,GRC,2005,22551.73574
Grenada,GRD,2005,6644.02496
Greenland,GRL,2005,32489.78191
Guatemala,GTM,2005,2077.834371
Guam,GUM,2005,26495.87758
Guyana,GUY,2005,1105.4964539999999
High income,HIC,2005,33712.8843
"Hong Kong SAR, China",HKG,2005,26649.7508
Honduras,HND,2005,1296.695959
Heavily indebted poor countries (HIPC),HPC,2005,458.6171552
Croatia,HRV,2005,10530.21601
Haiti,HTI,2005,468.75726960000003
Hungary,HUN,2005,11200.57695
IBRD only,IBD,2005,2279.486246
IDA & IBRD total,IBT,2005,1905.151257
IDA total,IDA,2005,619.0413422
IDA blend,IDB,2005,894.1585056
Indonesia,IDN,2005,1263.287321
IDA only,IDX,2005,474.7782718
Isle of Man,IMN,2005,37761.03605
India,IND,2005,714.8610135
Not classified,INX,2005,
Ireland,IRL,2005,50878.22361
"Iran, Islamic Rep.",IRN,2005,3246.0510289999997
Iraq,IRQ,2005,1855.522004
Iceland,ISL,2005,56658.589589999996
Israel,ISR,2005,20566.64549
Italy,ITA,2005,32043.140369999997
Jamaica,JAM,2005,4089.1984420000003
Jordan,JOR,2005,2214.0178170000004
Japan,JPN,2005,37217.64873
Kazakhstan,KAZ,2005,3771.278957
Kenya,KEN,2005,511.6164222
Kyrgyz Republic,KGZ,2005,476.55213
Cambodia,KHM,2005,474.1112278
Kiribati,KIR,2005,1214.556667
St. Kitts and Nevis,KNA,2005,12329.66101
"Korea, Rep.",KOR,2005,18639.52221
Kuwait,KWT,2005,35591.00578
Latin America & Caribbean (excluding high income),LAC,2005,4881.689319
Lao PDR,LAO,2005,475.6107135
Lebanon,LBN,2005,4573.536072999999
Liberia,LBR,2005,294.8930368
Libya,LBY,2005,8163.010778
St. Lucia,LCA,2005,6216.823627000001
Latin America & Caribbean,LCN,2005,5137.444685
Least developed countries: UN classification,LDC,2005,453.4823601
Low income,LIC,2005,392.55249889999993
Liechtenstein,LIE,2005,105414.442
Sri Lanka,LKA,2005,1248.698185
Lower middle income,LMC,2005,869.0889457000001
Low & middle income,LMY,2005,1827.7045850000002
Lesotho,LSO,2005,842.8130532
Late-demographic dividend,LTE,2005,2913.943154
Lithuania,LTU,2005,7863.162009000001
Luxembourg,LUX,2005,80289.69641
Latvia,LVA,2005,7552.873893999999
"Macao SAR, China",MAC,2005,25043.01895
St. Martin (French part),MAF,2005,
Morocco,MAR,2005,2018.025743
Monaco,MCO,2005,124193.6056
Moldova,MDA,2005,831.2081782
Madagascar,MDG,2005,274.8197023
Maldives,MDV,2005,3639.966576
Middle East & North Africa,MEA,2005,4410.256840999999
Mexico,MEX,2005,8277.671251
Marshall Islands,MHL,2005,2568.361142
Middle income,MIC,2005,1975.915489
North Macedonia,MKD,2005,3037.75311
Mali,MLI,2005,488.8281374
Malta,MLT,2005,15835.346669999999
Myanmar,MMR,2005,244.88234989999998
Middle East & North Africa (excluding high income),MNA,2005,2292.523267
Montenegro,MNE,2005,3674.617924
Mongolia,MNG,2005,998.8313648
Northern Mariana Islands,MNP,2005,18764.811999999998
Mozambique,MOZ,2005,415.348291
Mauritania,MRT,2005,722.3238956
Mauritius,MUS,2005,5282.906022
Malawi,MWI,2005,289.55516889999996
Malaysia,MYS,2005,5587.02565
North America,NAC,2005,43349.0056
Namibia,NAM,2005,3674.002201
New Caledonia,NCL,2005,
Niger,NER,2005,249.9279298
Nigeria,NGA,2005,1268.383443
Nicaragua,NIC,2005,1162.290113
Netherlands,NLD,2005,41979.05585
Norway,NOR,2005,66810.47852
Nepal,NPL,2005,315.80563
Nauru,NRU,2005,
New Zealand,NZL,2005,27751.065469999998
OECD members,OED,2005,31102.98913
Oman,OMN,2005,12377.068070000001
Other small states,OSS,2005,8064.886475
Pakistan,PAK,2005,683.0902351
Panama,PAN,2005,4916.914994
Peru,PER,2005,2729.498682
Philippines,PHL,2005,1193.977291
Palau,PLW,2005,9325.554825
Papua New Guinea,PNG,2005,749.1863962
Poland,POL,2005,8021.0036549999995
Pre-demographic dividend,PRE,2005,774.4712169
Puerto Rico,PRI,2005,21959.3227
"Korea, Dem. People?s Rep.",PRK,2005,
Portugal,PRT,2005,18773.12536
Paraguay,PRY,2005,1843.633791
West Bank and Gaza,PSE,2005,1455.187875
Pacific island small states,PSS,2005,2540.8217019999997
Post-demographic dividend,PST,2005,34016.92589
French Polynesia,PYF,2005,
Qatar,QAT,2005,51455.594189999996
Romania,ROU,2005,4617.929016
Russian Federation,RUS,2005,5323.473877
Rwanda,RWA,2005,291.9966862
South Asia,SAS,2005,684.7445242
Saudi Arabia,SAU,2005,13791.44629
Sudan,SDN,2005,689.209557
Senegal,SEN,2005,993.9320411
Singapore,SGP,2005,29961.263280000003
Solomon Islands,SLB,2005,880.8129913999999
Sierra Leone,SLE,2005,292.3493252
El Salvador,SLV,2005,2428.569512
San Marino,SMR,2005,66795.51231
Somalia,SOM,2005,
Serbia,SRB,2005,3720.4791549999995
Sub-Saharan Africa (excluding high income),SSA,2005,1007.140258
South Sudan,SSD,2005,
Sub-Saharan Africa,SSF,2005,1008.2466789999999
Small states,SST,2005,7531.784753
Sao Tome and Principe,STP,2005,866.5074511
Suriname,SUR,2005,3590.6266159999996
Slovak Republic,SVK,2005,11685.75482
Slovenia,SVN,2005,18098.908730000003
Sweden,SWE,2005,43163.99996
Eswatini,SWZ,2005,3083.826226
Sint Maarten (Dutch part),SXM,2005,
Seychelles,SYC,2005,11092.51074
Syrian Arab Republic,SYR,2005,1571.738407
Turks and Caicos Islands,TCA,2005,20533.91625
Chad,TCD,2005,658.3049578
East Asia & Pacific (IDA & IBRD countries),TEA,2005,1657.034923
Europe & Central Asia (IDA & IBRD countries),TEC,2005,4670.487007
Togo,TGO,2005,406.40095049999996
Thailand,THA,2005,2894.061896
Tajikistan,TJK,2005,340.5830327
Turkmenistan,TKM,2005,1704.4175309999998
Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,5007.857917
Timor-Leste,TLS,2005,1822.574927
Middle East & North Africa (IDA & IBRD countries),TMN,2005,2301.86514
Tonga,TON,2005,2598.2472
South Asia (IDA & IBRD),TSA,2005,684.7445242
Sub-Saharan Africa (IDA & IBRD countries),TSS,2005,1008.2466789999999
Trinidad and Tobago,TTO,2005,12327.23317
Tunisia,TUN,2005,3193.206569
Turkey,TUR,2005,7384.251628
Tuvalu,TUV,2005,2183.909889
Tanzania,TZA,2005,492.63137930000005
Uganda,UGA,2005,325.5903736
Ukraine,UKR,2005,1826.932206
Upper middle income,UMC,2005,3115.845058
Uruguay,URY,2005,5226.937806
United States,USA,2005,44114.74778
Uzbekistan,UZB,2005,546.7768502
St. Vincent and the Grenadines,VCT,2005,5070.512702
"Venezuela, RB",VEN,2005,5504.976824
British Virgin Islands,VGB,2005,
Virgin Islands (U.S.),VIR,2005,40929.795119999995
Vietnam,VNM,2005,687.4797356
Vanuatu,VUT,2005,1887.2265760000003
World,WLD,2005,7287.007375
Samoa,WSM,2005,2590.417791
Kosovo,XKX,2005,2147.4642710000003
"Yemen, Rep.",YEM,2005,832.8444886
South Africa,ZAF,2005,5383.656543
Zambia,ZMB,2005,702.7409406
Zimbabwe,ZWE,2005,476.55532360000007
Aruba,ABW,2006,24045.27248
Afghanistan,AFG,2006,263.7337347
Angola,AGO,2006,2599.566464
Albania,ALB,2006,2972.743265
Andorra,AND,2006,43747.69185
Arab World,ARB,2006,4356.688415
United Arab Emirates,ARE,2006,41907.405660000004
Argentina,ARG,2006,5919.0120369999995
Armenia,ARM,2006,2158.143697
American Samoa,ASM,2006,8391.561067
Antigua and Barbuda,ATG,2006,13989.71567
Australia,AUS,2006,36044.922810000004
Austria,AUT,2006,40635.28182
Azerbaijan,AZE,2006,2473.081819
Burundi,BDI,2006,167.3764845
Belgium,BEL,2006,38672.70594
Benin,BEN,2006,625.8300158
Burkina Faso,BFA,2006,420.58255369999995
